"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1375","Then The status of the work Order is in ""In Progress""","","Fri Jan 30 12:35:41 GMT 2026","passed","Fri Jan 30 12:35:42 GMT 2026","","MWE_RS_025 - Teams View for active users on Work Order: Teams View for Active Users on Work Order","",""
"","2842","Then I click on ""ON HOLD"" button","","Fri Jan 30 12:36:15 GMT 2026","passed","Fri Jan 30 12:36:17 GMT 2026","","MWE_RS_025 - Teams View for active users on Work Order: Teams View for Active Users on Work Order","",""
"","1769","Then signIn option shows up","","Thu Feb 05 18:37:21 GMT 2026","passed","Thu Feb 05 18:37:23 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","987","When I press ""FAILURE INFORMATION"" widget","","Thu Jan 29 21:54:32 GMT 2026","passed","Thu Jan 29 21:54:33 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","16","And I switch to native view context","","Mon Feb 02 11:41:36 GMT 2026","passed","Mon Feb 02 11:41:36 GMT 2026","","MWE_RS_024 - User level Notifications: User level Notifications","",""
"","3187","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Mon Feb 02 13:30:32 GMT 2026","passed","Mon Feb 02 13:30:35 GMT 2026","","MWE_RS_029 - Child Work Order: Child Work Order","",""
"","23180","And I set ""comments"" value field to ""KAD MWE  1.13.0 TESTING""","","Thu Feb 05 19:28:02 GMT 2026","passed","Thu Feb 05 19:28:25 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","1891","Then I click on ""MARK ALL AS READ"" button","","Fri Jan 30 15:19:51 GMT 2026","passed","Fri Jan 30 15:19:53 GMT 2026","","MWE_RS_024 - User level Notifications: User level Notifications","",""
"","911","Then I click on ""first"" WO","","Wed Feb 04 11:54:05 GMT 2026","passed","Wed Feb 04 11:54:06 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","599","When I set Region select field","","Thu Jan 29 20:08:40 GMT 2026","passed","Thu Jan 29 20:08:41 GMT 2026","","MWE_RS_013 - Add Failure Information to the current Work Order: Add Failure Information to the current Work Order","",""
"","2126","Then I click on ""START WORK"" button","","Mon Feb 02 13:03:59 GMT 2026","passed","Mon Feb 02 13:04:01 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","912","Then I navigate ""Work"" tab","","Thu Jan 29 21:43:50 GMT 2026","passed","Thu Jan 29 21:43:51 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","25010","Then I wait for page to load","","Fri Jan 30 11:03:59 GMT 2026","passed","Fri Jan 30 11:04:24 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","1187","When I press ""TASKS"" widget","","Thu Jan 29 21:45:33 GMT 2026","passed","Thu Jan 29 21:45:34 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","998","When I navigate to ""back""","","Fri Jan 30 15:19:54 GMT 2026","passed","Fri Jan 30 15:19:55 GMT 2026","","MWE_RS_024 - User level Notifications: User level Notifications","",""
"","22","And I switch to native view context","","Fri Jan 30 14:00:12 GMT 2026","passed","Fri Jan 30 14:00:12 GMT 2026","","MWE_RS_026 - Sort By Filter in My Work List: Sort My Work List By Filter","",""
"","718","Given I am on the Init page","","Thu Jan 29 17:42:47 GMT 2026","passed","Thu Jan 29 17:42:47 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","641","When I set Region select field","","Fri Jan 30 10:57:32 GMT 2026","passed","Fri Jan 30 10:57:32 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","572","Given I am on the Init page","","Wed Jan 28 18:20:01 GMT 2026","passed","Wed Jan 28 18:20:02 GMT 2026","","MWE_RS_023 - Clear Local Data of application: Clear Local Data of application","",""
"","2406","And I enter password as ""yo2026@@""","","Thu Feb 05 19:19:47 GMT 2026","passed","Thu Feb 05 19:19:49 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","2926","When I set ""helpless-pig-37"" into Environment Code input field","","Thu Jan 29 20:08:42 GMT 2026","passed","Thu Jan 29 20:08:45 GMT 2026","","MWE_RS_013 - Add Failure Information to the current Work Order: Add Failure Information to the current Work Order","",""
"","902","Then I can connect to the Environment","","Thu Jan 29 17:42:52 GMT 2026","passed","Thu Jan 29 17:42:53 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","1886","Then signIn option shows up","","Thu Jan 29 17:42:53 GMT 2026","passed","Thu Jan 29 17:42:55 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","895","Then I ""SWAP"" asset swap","","Mon Feb 02 13:05:34 GMT 2026","passed","Mon Feb 02 13:05:35 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","3413","Then I click on ""LOCATION EDIT"" button","","Thu Jan 29 16:03:58 GMT 2026","passed","Thu Jan 29 16:04:01 GMT 2026","","MWE_RS_012 - Change Location on Work Order: Change Location on Work Order","",""
"","722","When I navigate to ""back""","","Thu Jan 29 17:32:15 GMT 2026","passed","Thu Jan 29 17:32:16 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","23223","And I set ""comments"" value field to ""KAD MWE  1.13.0 TESTING""","","Thu Jan 29 21:46:26 GMT 2026","passed","Thu Jan 29 21:46:49 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","1392","Then I click on ""REMEDY CLASS"" option","","Thu Feb 05 19:26:02 GMT 2026","passed","Thu Feb 05 19:26:03 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","2535","And I enter password as ""yo2026@@""","","Thu Jan 29 15:58:44 GMT 2026","passed","Thu Jan 29 15:58:47 GMT 2026","","MWE_RS_012 - Change Location on Work Order: Change Location on Work Order","",""
"","771","When I tap on task with number ""20.""","","Thu Jan 29 18:50:38 GMT 2026","passed","Thu Jan 29 18:50:39 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","28","And I switch to native view context","","Wed Feb 04 11:40:08 GMT 2026","passed","Wed Feb 04 11:40:08 GMT 2026","","MWE_RS_055 - Reset Application: Reset Application","",""
"","1068","Then I can connect to the Environment","","Thu Jan 29 21:49:05 GMT 2026","passed","Thu Jan 29 21:49:06 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","2903","When I set ""helpless-pig-37"" into Environment Code input field","","Thu Feb 05 18:11:56 GMT 2026","passed","Thu Feb 05 18:11:59 GMT 2026","","MWE_RS_057 - Capture Time For Other People: Capture Time For Other People","",""
"","268205","And I see allow button","","Mon Feb 02 11:48:43 GMT 2026","passed","Mon Feb 02 11:53:11 GMT 2026","","MWE_RS_038 - Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading: Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading","",""
"","1571","When I click on ""Reject"" button","","Thu Jan 29 21:43:42 GMT 2026","passed","Thu Jan 29 21:43:43 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","25004","Then I wait for page to load","","Thu Feb 05 19:28:40 GMT 2026","passed","Thu Feb 05 19:29:05 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","2305","Given I am on the Init page","","Wed Feb 04 10:25:24 GMT 2026","passed","Wed Feb 04 10:25:26 GMT 2026","","MWE_RS_050  - After refreshing environment synchronization screen appears: After refreshing environment synchronization screen appears","",""
"","2111","Then I click on ""PAUSE ICON"" button","","Thu Jan 29 12:37:18 GMT 2026","passed","Thu Jan 29 12:37:20 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","2870","Then I click on ""ADD COMMENT BUTTON"" button","","Thu Jan 29 12:37:15 GMT 2026","passed","Thu Jan 29 12:37:18 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","1903","Then I click on ""DEVICE FAULTY"" option","","Wed Feb 04 11:55:26 GMT 2026","passed","Wed Feb 04 11:55:28 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","2806","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Wed Jan 28 17:38:57 GMT 2026","passed","Wed Jan 28 17:39:00 GMT 2026","","MWE_RS_001 - Login and Logout from the Application: As a user, I can log into the secure area","",""
"","1822","Then I click on ""PAUSE ICON"" button","","Fri Jan 30 12:36:10 GMT 2026","passed","Fri Jan 30 12:36:11 GMT 2026","","MWE_RS_025 - Teams View for active users on Work Order: Teams View for Active Users on Work Order","",""
"","3197","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Thu Jan 29 20:26:58 GMT 2026","passed","Thu Jan 29 20:27:01 GMT 2026","","MWE_RS_015 - Return an Assigned Work Order: Return an Assigned Work Order","",""
"","1476","Then signIn option shows up","","Wed Jan 28 18:20:08 GMT 2026","passed","Wed Jan 28 18:20:09 GMT 2026","","MWE_RS_023 - Clear Local Data of application: Clear Local Data of application","",""
"","1892","When I click on ""Complete"" button","","Thu Jan 29 21:46:57 GMT 2026","passed","Thu Jan 29 21:46:59 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","1289","Then signIn option shows up","","Thu Jan 29 21:49:06 GMT 2026","passed","Thu Jan 29 21:49:07 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","0","hook:","","Thu Jan 29 12:37:58 GMT 2026","failed","Thu Jan 29 12:37:58 GMT 2026","","","",""
"","3173","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Thu Feb 05 19:19:44 GMT 2026","passed","Thu Feb 05 19:19:47 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","2630","Then I click on ""START WORK"" button","","Thu Jan 29 20:14:30 GMT 2026","passed","Thu Jan 29 20:14:32 GMT 2026","","MWE_RS_013 - Add Failure Information to the current Work Order: Add Failure Information to the current Work Order","",""
"","641","When I set Region select field","","Wed Feb 04 10:25:26 GMT 2026","passed","Wed Feb 04 10:25:27 GMT 2026","","MWE_RS_050  - After refreshing environment synchronization screen appears: After refreshing environment synchronization screen appears","",""
"","25004","Then I wait for page to load","","Thu Jan 29 20:31:50 GMT 2026","passed","Thu Jan 29 20:32:15 GMT 2026","","MWE_RS_015 - Return an Assigned Work Order: Return an Assigned Work Order","",""
"","801","When I click at ""first"" WO","","Thu Jan 29 12:10:38 GMT 2026","passed","Thu Jan 29 12:10:39 GMT 2026","","MWE_RS_002 - Start and Pause Work Order: Start and Pause Work Order","",""
"","1830","Then I click on ""TYPE FIELD"" button","","Thu Jan 29 21:55:17 GMT 2026","passed","Thu Jan 29 21:55:19 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","1720","Then signIn option shows up","","Thu Jan 29 12:30:57 GMT 2026","passed","Thu Jan 29 12:30:59 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","2799","And I click on ""Sign In"" button","","Mon Feb 02 11:41:33 GMT 2026","passed","Mon Feb 02 11:41:36 GMT 2026","","MWE_RS_024 - User level Notifications: User level Notifications","",""
"","1794","Then I click on ""OK"" button","","Wed Feb 04 11:45:15 GMT 2026","passed","Wed Feb 04 11:45:17 GMT 2026","","MWE_RS_055 - Reset Application: Reset Application","",""
"","26","And I switch to native view context","","Thu Feb 05 19:19:52 GMT 2026","passed","Thu Feb 05 19:19:52 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","431","Then The Worklist page is open","","Thu Jan 29 17:30:48 GMT 2026","passed","Thu Jan 29 17:30:48 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","581","Then WO page is ""Shown""","","Thu Jan 29 20:14:03 GMT 2026","passed","Thu Jan 29 20:14:04 GMT 2026","","MWE_RS_013 - Add Failure Information to the current Work Order: Add Failure Information to the current Work Order","",""
"","2424","And I enter password as ""yo2026@@""","","Fri Jan 30 12:30:41 GMT 2026","passed","Fri Jan 30 12:30:44 GMT 2026","","MWE_RS_025 - Teams View for active users on Work Order: Teams View for Active Users on Work Order","",""
"","1020","Then I click on ""SELECT OUTCOME"" option","","Mon Feb 02 11:54:18 GMT 2026","passed","Mon Feb 02 11:54:19 GMT 2026","","MWE_RS_038 - Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading: Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading","",""
"","2267","Then I click on ""START WORK"" button","","Thu Jan 29 18:50:07 GMT 2026","passed","Thu Jan 29 18:50:09 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","803","When I click at ""first"" WO","","Thu Jan 29 17:48:07 GMT 2026","passed","Thu Jan 29 17:48:08 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","1007","Then I click on ""SELECT OUTCOME"" option","","Thu Jan 29 12:37:22 GMT 2026","passed","Thu Jan 29 12:37:23 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","858","When I navigate to ""back""","","Thu Jan 29 18:51:57 GMT 2026","passed","Thu Jan 29 18:51:58 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","25004","Then I wait for page to load","","Thu Jan 29 21:47:05 GMT 2026","passed","Thu Jan 29 21:47:30 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","1606","Then I click on ""START ICON"" button","","Mon Feb 02 13:35:46 GMT 2026","passed","Mon Feb 02 13:35:47 GMT 2026","","MWE_RS_029 - Child Work Order: Child Work Order","",""
"","3773","Then I click on ""CFR001 - Coin Gate Not Opening"" button","","Thu Jan 29 21:44:19 GMT 2026","passed","Thu Jan 29 21:44:22 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","0","Then I click on ""IMPACT"" option","","Tue Feb 03 12:18:16 GMT 2026","skipped","Tue Feb 03 12:18:16 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","27","And I switch to native view context","","Thu Jan 29 15:58:50 GMT 2026","passed","Thu Jan 29 15:58:50 GMT 2026","","MWE_RS_012 - Change Location on Work Order: Change Location on Work Order","",""
"","1811","Then I click on ""PAUSE WORK ORDER"" button","","Mon Feb 02 13:35:54 GMT 2026","passed","Mon Feb 02 13:35:56 GMT 2026","","MWE_RS_029 - Child Work Order: Child Work Order","",""
"","21838","And I set ""measurement input"" value field to ""1500""","","Thu Jan 29 21:46:04 GMT 2026","passed","Thu Jan 29 21:46:26 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","1656","Then signIn option shows up","","Mon Feb 02 13:30:30 GMT 2026","passed","Mon Feb 02 13:30:31 GMT 2026","","MWE_RS_029 - Child Work Order: Child Work Order","",""
"","270213","And I see allow button","","Wed Jan 28 17:12:15 GMT 2026","passed","Wed Jan 28 17:16:45 GMT 2026","","MWE_RS_027- View Application Details: Version, Environment and Licenses","",""
"","3897","Then I click on ""CFR001 - Coin Gate Not Opening"" button","","Thu Feb 05 19:25:54 GMT 2026","passed","Thu Feb 05 19:25:58 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","1781","Then I click on ""START ICON"" button","","Thu Feb 05 19:24:57 GMT 2026","passed","Thu Feb 05 19:24:59 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","1811","When I click on ""SIGN & COMPLETE"" button","","Thu Jan 29 17:32:12 GMT 2026","passed","Thu Jan 29 17:32:14 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","1810","Then I click on ""MORE ACTION ICON"" button","","Thu Jan 29 12:36:18 GMT 2026","passed","Thu Jan 29 12:36:20 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","567","Given I am on the Init page","","Thu Feb 05 18:11:53 GMT 2026","passed","Thu Feb 05 18:11:54 GMT 2026","","MWE_RS_057 - Capture Time For Other People: Capture Time For Other People","",""
